species,long,lat
Cercopithecus_nictitans_0,-8.314831,5.526093
Cercopithecus_nictitans_0,-8.483868,5.465157
Cercopithecus_nictitans_0,-8.607191,5.433924
Cercopithecus_nictitans_0,-8.406196,5.541144
Cercopithecus_nictitans_0,10.407486,0.417477
Cercopithecus_nictitans_0,-8.730029,5.290596
Cercopithecus_nictitans_0,-8.743377,5.334549
Cercopithecus_nictitans_0,10.05225,1.85437
Cercopithecus_nictitans_0,9.427438,-2.009103
Cercopithecus_nictitans_0,11.053222,7.086139
Cercopithecus_nictitans_0,11.05743,7.08089
Cercopithecus_nictitans_0,9.853014,2.051256
Cercopithecus_nictitans_0,-8.212,7.604
Cercopithecus_nictitans_0,-8.872,7.596
Cercopithecus_nictitans_0,-8.834,7.496
Cercopithecus_nictitans_0,-8.937,8.525
Cercopithecus_nictitans_0,12.812215,3.192868
Cercopithecus_nictitans_0,6.45,5.05
Cercopithecus_nictitans_0,21.78519,2.57511
Cercopithecus_nictitans_0,8.818914,5.049843
Cercopithecus_nictitans_0,9.88195,3.501915
Cercopithecus_nictitans_0,9.6,1.01667
Cercopithecus_petaurista_0,-0.203162,5.625017
Cercopithecus_petaurista_0,-11.263286,7.375199
Cercopithecus_petaurista_0,-1.38195,5.35006
Cercopithecus_petaurista_0,-11.348779,7.544135
Cercopithecus_petaurista_0,-8.387123,5.368112
Cercopithecus_petaurista_0,-8.414872,5.513373
Cercopithecus_petaurista_0,-8.305973,5.441206
Cercopithecus_petaurista_0,-2.579298,5.263187
Cercopithecus_petaurista_0,-16.284788,11.575439
Cercopithecus_petaurista_0,-9.736,8.032
Cercopithecus_petaurista_0,-7.732,5.403
Cercopithecus_petaurista_0,-7.316,4.9
Cercopithecus_petaurista_0,-7.788,6.174
Cercopithecus_petaurista_0,-8.13,6.22
Cercopithecus_petaurista_0,-4.4,5.2
Cercopithecus_petaurista_0,-3.07,5.28
Cercopithecus_petaurista_0,-7.37,5.35
Cercopithecus_petaurista_0,-7.62,6.92
Cercopithecus_petaurista_0,-6.75,5.82
Cercopithecus_petaurista_0,-3.47,7.43
Cercopithecus_petaurista_0,-4.68,7.82
Cercopithecus_petaurista_0,-1.77,6.08
Cercopithecus_petaurista_0,-11.1,7.65
Cercopithecus_petaurista_0,0.93,7.48
Cercopithecus_petaurista_0,-1.87,4.95
Cercopithecus_petaurista_0,0.73,6.85
Cercopithecus_petaurista_0,-7.55,6.5
Cercopithecus_preussi_0,9.1667,4
Cercopithecus_preussi_0,8.9167,4.3333
Cercopithecus_solatus_0,12,-0.5
Cercopithecus_wolfi_0,25.55,0.46667
Cercopithecus_wolfi_0,25.2,0.5
Cercopithecus_wolfi_0,25.233333,0.55
Cercopithecus_wolfi_0,24.45,0.766667
Cheirogaleus_crossleyi_0,48.41719,-18.927928
Cheirogaleus_crossleyi_0,48.416098,-18.92676
Cheirogaleus_crossleyi_0,48.416144,-18.925529
Cheirogaleus_crossleyi_0,48.434129,-18.895917
Cheirogaleus_crossleyi_0,48.415546,-18.939761
Cheirogaleus_crossleyi_0,48.410008,-18.936921
Cheirogaleus_crossleyi_0,48.41398,-18.937903
Cheirogaleus_crossleyi_0,48.413049,-18.932845
Cheirogaleus_crossleyi_0,48.414349,-18.927589
Cheirogaleus_crossleyi_0,48.416061,-18.93032
Cheirogaleus_major_0,47.410469,-21.2649
Cheirogaleus_major_0,49.092,-18.048
Cheirogaleus_major_0,48.467,-18.702
Cheirogaleus_major_0,48.427,-18.792
Cheirogaleus_major_0,48.578,-18.198
Cheirogaleus_major_0,48.813,-18.695
Cheirogaleus_medius_0,44.637349,-20.185194
Cheirogaleus_medius_0,46.837663,-16.339315
Cheirogaleus_medius_0,46.838675,-16.335825
Cheirogaleus_medius_0,47.163631,-24.802965
Cheirogaleus_medius_0,44.657331,-20.066775
Cheirogaleus_medius_0,45.291183,-16.40088
Cheirogaleus_medius_0,47.297278,-14.958712
Cheirogaleus_medius_0,44.6569,-20.07
Cheirogaleus_medius_0,43.755297,-23.413991
Cheirogaleus_medius_0,47.097015,-16.116409
Cheirogaleus_medius_0,47.143,-16.229
Cheirogaleus_medius_0,46.793,-16.338
Cheirogaleus_medius_0,46.963,-16.227
Cheirogaleus_sibreei_0,48.0333,-18.9167
Chilecebus_carrascoensis_20.09,-66.15,-36.79
Chipetaia_lamporea_46.2,-95.92,40.66
Chiropotes_chiropotes_0,-61.425631,2.435414
Chiropotes_chiropotes_0,-61.04187,1.464028
Chiropotes_chiropotes_0,-58.796574,4.689298
Chiropotes_chiropotes_0,-58.798517,3.885101
Chiropotes_chiropotes_0,-60.069708,-2.661286
Chiropotes_chiropotes_0,-61.152556,1.290782
Chiropotes_chiropotes_0,-52.69158,2.8679
Chiropotes_chiropotes_0,-53.82287,3.05603
Chiropotes_chiropotes_0,-58.791961,3.960845
Chiropotes_chiropotes_0,-54.10399,3.29735
Chiropotes_chiropotes_0,-54.738,4.27
Chiropotes_chiropotes_0,-58.2,1.783333
Chiropotes_chiropotes_0,-58.75,3.3
Chiropotes_chiropotes_0,-59.51666,2.83333
Chiropotes_chiropotes_0,-58.35,5.75
Chlorocebus_aethiops_0,40.012078,8.842273
Chlorocebus_aethiops_0,40.012369,8.842453
Chlorocebus_aethiops_0,33.584637,4.777452
Chlorocebus_aethiops_0,38.906939,9.839212
Chlorocebus_aethiops_0,40.010772,8.843649
Chlorocebus_aethiops_0,37.981843,8.533194
Chlorocebus_aethiops_0,40.01219,8.843503
Chlorocebus_aethiops_0,37.349449,11.700574
Chlorocebus_aethiops_0,37.396372,11.605823
Chlorocebus_aethiops_0,38.463084,7.040156
Chlorocebus_aethiops_0,38.443543,6.749603
Chlorocebus_aethiops_0,38.637461,7.082261
Chlorocebus_aethiops_0,38.624196,7.10231
Chlorocebus_aethiops_0,38.421885,7.031297
Chlorocebus_aethiops_0,38.618896,7.084168
Chlorocebus_aethiops_0,37.593498,5.939119
Chlorocebus_aethiops_0,37.733917,10.316271
Chlorocebus_aethiops_0,37.592249,11.486835
Chlorocebus_aethiops_0,40.010214,8.844629
Chlorocebus_aethiops_0,32.50936,15.601796
Chlorocebus_aethiops_0,38.469788,7.05741
Chlorocebus_aethiops_0,39.04763,12.030899
Chlorocebus_aethiops_0,40.021056,9.110608
Chlorocebus_aethiops_0,38.61763,7.085902
Chlorocebus_aethiops_0,39.394184,8.40218
Chlorocebus_aethiops_0,40.011433,8.842881
Chlorocebus_aethiops_0,38.760378,9.185278
Chlorocebus_aethiops_0,38.626385,7.099797
Chlorocebus_aethiops_0,39.043235,12.032876
Chlorocebus_aethiops_0,38.640613,7.077951
Chlorocebus_aethiops_0,34.600029,8.230783
Chlorocebus_aethiops_0,38.458394,7.043505
Chlorocebus_aethiops_0,37.285164,11.903894
Chlorocebus_aethiops_0,37.380638,11.623401
Chlorocebus_aethiops_0,38.614607,7.112448
Chlorocebus_aethiops_0,38.46631,7.023123
Chlorocebus_aethiops_0,39.258329,8.526349
Chlorocebus_aethiops_0,40,9.083333
Chlorocebus_aethiops_0,38.495504,7.050374
Chlorocebus_aethiops_0,38.633422,7.078565
Chlorocebus_aethiops_0,38.458672,7.04856
Chlorocebus_aethiops_0,36.825737,7.682221
Chlorocebus_aethiops_0,38.466906,7.049589
Chlorocebus_aethiops_0,40.006994,8.846319
Chlorocebus_aethiops_0,38.641944,7.083366
Chlorocebus_aethiops_0,38.464336,7.040859
Chlorocebus_aethiops_0,37.383333,11.6
Chlorocebus_aethiops_0,37.8333,6.5
Chlorocebus_aethiops_0,32.299999,10.166667
Chlorocebus_aethiops_0,32.299999,10.133333
Chlorocebus_aethiops_0,32.533329,10.64242
Chlorocebus_aethiops_0,37,11.3333
Chlorocebus_cynosuros_0,13.255127,-16.99796
Chlorocebus_cynosuros_0,13.167477,-9.326445
Chlorocebus_cynosuros_0,13.270158,-9.252068
Chlorocebus_cynosuros_0,13.161874,-9.32236
Chlorocebus_cynosuros_0,13.363141,-9.179793
Chlorocebus_cynosuros_0,13.36298,-9.17938
Chlorocebus_cynosuros_0,13.363516,-9.180079
Chlorocebus_cynosuros_0,13.36813,-9.182092
Chlorocebus_cynosuros_0,13.166707,-9.326105
Chlorocebus_cynosuros_0,26.008857,-15.775619
Chlorocebus_cynosuros_0,27.448255,-15.439467
Chlorocebus_cynosuros_0,21.88777,-18.41505
Chlorocebus_cynosuros_0,23.295801,-17.984121
Chlorocebus_cynosuros_0,14.30794,-15.373325
Chlorocebus_cynosuros_0,25.008581,-17.839468
Chlorocebus_cynosuros_0,25.008073,-17.839253
Chlorocebus_cynosuros_0,13.882248,-17.355183
Chlorocebus_cynosuros_0,13.167,-9.324515
Chlorocebus_cynosuros_0,13.366142,-9.170811
Chlorocebus_cynosuros_0,25.987385,-14.344479
Chlorocebus_cynosuros_0,13.881619,-17.35486
Chlorocebus_cynosuros_0,30.244476,-12.579394
Chlorocebus_cynosuros_0,30.29479,-12.555012
Chlorocebus_cynosuros_0,21.643066,-18.224134
Chlorocebus_cynosuros_0,30.254414,-12.591252
Chlorocebus_cynosuros_0,25.171129,-17.795231
Chlorocebus_cynosuros_0,26.064501,-14.915574
Chlorocebus_cynosuros_0,26.064874,-14.915426
Chlorocebus_cynosuros_0,28.446672,-15.358893
Chlorocebus_cynosuros_0,26.068236,-14.416169
Chlorocebus_cynosuros_0,26.037763,-14.696804
Chlorocebus_cynosuros_0,13.19639,-9.335354
Chlorocebus_cynosuros_0,22.732782,-19.383455
Chlorocebus_cynosuros_0,13.249969,-17.002442
Chlorocebus_cynosuros_0,14.022331,-17.437972
Chlorocebus_cynosuros_0,15.65,-2.9
Chlorocebus_cynosuros_0,27.18,-11.19
Chlorocebus_cynosuros_0,17.08333,-9.22146
Chlorocebus_cynosuros_0,14.36667,-10.98561
Chlorocebus_cynosuros_0,13.55,-15.06667
Chlorocebus_cynosuros_0,26.36,-11.4
Chlorocebus_cynosuros_0,26.36,-10.4
Chlorocebus_pygerythrus_0,25.924087,-24.677945
Chlorocebus_pygerythrus_0,27.938197,-32.993663
Chlorocebus_pygerythrus_0,30.818375,-24.215626
Chlorocebus_pygerythrus_0,30.053648,-0.155605
Chlorocebus_pygerythrus_0,32.418158,-28.384017
Chlorocebus_pygerythrus_0,35.503089,-15.937936
Chlorocebus_pygerythrus_0,24.835527,-32.459139
Chlorocebus_pygerythrus_0,35.239799,-15.028561
Chlorocebus_pygerythrus_0,32.479055,0.062802
Chlorocebus_pygerythrus_0,31.489649,-18.472608
Chlorocebus_pygerythrus_0,36.047358,-3.785775
Chlorocebus_pygerythrus_0,20.335602,-28.592032
Chlorocebus_pygerythrus_0,25.180059,-17.783574
Chlorocebus_pygerythrus_0,24.429131,-18.730477
Chlorocebus_pygerythrus_0,36.28384,-0.826559
Chlorocebus_pygerythrus_0,28.311569,-15.417802
Chlorocebus_pygerythrus_0,38.125,0.125
Chlorocebus_pygerythrus_0,37.625,0.625
Chlorocebus_pygerythrus_0,36.125,-0.375
Chlorocebus_pygerythrus_0,30.728522,-1.897158
Chlorocebus_pygerythrus_0,36.022745,0.613122
Chlorocebus_pygerythrus_0,28.191605,-15.780111
Chlorocebus_pygerythrus_0,31.193587,-29.546102
Chlorocebus_pygerythrus_0,31.294507,-12.449697
Chlorocebus_pygerythrus_0,33.164589,0.482248
Chlorocebus_pygerythrus_0,27.46584,-17.269907
Chlorocebus_pygerythrus_0,31.777115,-24.394212
Chlorocebus_pygerythrus_0,31.780202,-24.397269
Chlorocebus_pygerythrus_0,25.145988,-17.823223
Chlorocebus_pygerythrus_0,30.275543,-15.642438
Chlorocebus_pygerythrus_0,32.676885,-27.541457
Chlorocebus_pygerythrus_0,32.67601,-27.539697
Chlorocebus_pygerythrus_0,38.1639,-0.1173
Chlorocebus_pygerythrus_0,24.679339,-17.955816
Chlorocebus_pygerythrus_0,32.479189,0.063427
Chlorocebus_pygerythrus_0,24.433785,-18.729182
Chlorocebus_pygerythrus_0,37.506867,0.252789
Chlorocebus_pygerythrus_0,36.875,-1.375
Chlorocebus_pygerythrus_0,28.861266,-15.951837
Chlorocebus_pygerythrus_0,23.908557,-33.18827
Chlorocebus_pygerythrus_0,32.480629,0.062528
Chlorocebus_pygerythrus_0,38.2471,-0.133
Chlorocebus_pygerythrus_0,37.117489,-7.340989
Chlorocebus_pygerythrus_0,34.747052,-16.214469
Chlorocebus_pygerythrus_0,35.244318,-15.029775
Chlorocebus_pygerythrus_0,31.266484,-25.17023
Chlorocebus_pygerythrus_0,28.867616,-16.032491
Chlorocebus_pygerythrus_0,39.205248,-6.781468
Chlorocebus_pygerythrus_0,31.239035,-8.59615
Chlorocebus_pygerythrus_0,28.349261,-16.807698
Chlorocebus_pygerythrus_0,35.205442,-1.092105
Chlorocebus_pygerythrus_0,29.456993,-15.937159
Chlorocebus_pygerythrus_0,25.752956,-17.843374
Chlorocebus_pygerythrus_0,39.875,-2.875
Chlorocebus_pygerythrus_0,38.0201,0.3294
Chlorocebus_pygerythrus_0,37.9698,-0.1582
Chlorocebus_pygerythrus_0,37.73,-0.5579
Chlorocebus_pygerythrus_0,38.0206,0.3314
Chlorocebus_pygerythrus_0,38.0185,0.3235
Chlorocebus_pygerythrus_0,37.9825,-0.3096
Chlorocebus_pygerythrus_0,37.9533,-0.2938
Chlorocebus_pygerythrus_0,37.5622,-0.3012
Chlorocebus_pygerythrus_0,37.9368,-0.2727
Chlorocebus_pygerythrus_0,37.7027,-0.5721
Chlorocebus_pygerythrus_0,38.1848,0.1312
Chlorocebus_pygerythrus_0,28.521171,-20.526518
Chlorocebus_pygerythrus_0,34.161108,-12.835133
Chlorocebus_pygerythrus_0,36.789393,-1.399992
Chlorocebus_pygerythrus_0,27.47483,-26.897342
Chlorocebus_pygerythrus_0,29.347379,-15.731578
Chlorocebus_pygerythrus_0,36.047067,-3.785838
Chlorocebus_pygerythrus_0,32.479274,0.062011
Chlorocebus_pygerythrus_0,25.156055,-17.788956
Chlorocebus_pygerythrus_0,30.952948,-0.6368
Chlorocebus_pygerythrus_0,30.769956,-17.917731
Chlorocebus_pygerythrus_0,30.770429,-17.9178
Chlorocebus_pygerythrus_0,35.018436,-1.5453
Chlorocebus_pygerythrus_0,32.106396,-28.093811
Chlorocebus_pygerythrus_0,32.40799,-28.384035
Chlorocebus_pygerythrus_0,32.583603,-27.664934
Chlorocebus_pygerythrus_0,32.385044,-28.267807
Chlorocebus_pygerythrus_0,34.598592,-0.008033
Chlorocebus_pygerythrus_0,31.751215,-28.233761
Chlorocebus_pygerythrus_0,32.178791,-27.629517
Chlorocebus_pygerythrus_0,34.744445,-15.883055
Chlorocebus_pygerythrus_0,35.866126,-3.950674
Chlorocebus_pygerythrus_0,35.87624,-3.391269
Chlorocebus_pygerythrus_0,40.58597,-12.342897
Chlorocebus_pygerythrus_0,30.40516,0.385664
Chlorocebus_pygerythrus_0,23.669554,-19.193895
Chlorocebus_pygerythrus_0,26.62218,-33.155677
Chlorocebus_pygerythrus_0,36.781951,0.360606
Chlorocebus_pygerythrus_0,26.735566,-22.40631
Chlorocebus_pygerythrus_0,25.840997,-17.941568
Chlorocebus_pygerythrus_0,31.118052,-29.666927
Chlorocebus_pygerythrus_0,21.880994,-18.414603
Chlorocebus_pygerythrus_0,37.480796,0.572862
Chlorocebus_pygerythrus_0,31.634313,-23.97738
Chlorocebus_pygerythrus_0,38.150077,-3.734915
Chlorocebus_pygerythrus_0,20.269775,-28.589346
Chlorocebus_pygerythrus_0,20.335204,-28.593075
Chlorocebus_pygerythrus_0,25.852074,-17.925087
Chlorocebus_pygerythrus_0,36.649943,-7.521551
Chlorocebus_pygerythrus_0,39.066118,-5.287018
Chlorocebus_pygerythrus_0,34.926514,-14.076932
Chlorocebus_pygerythrus_0,32.478154,0.053503
Chlorocebus_pygerythrus_0,34.508636,-14.281154
Chlorocebus_pygerythrus_0,36.891425,-7.845747
Chlorocebus_pygerythrus_0,37.131553,-7.342601
Chlorocebus_pygerythrus_0,36.620699,-3.315285
Chlorocebus_pygerythrus_0,32.87542,-2.603748
Chlorocebus_pygerythrus_0,29.361169,-15.723359
Chlorocebus_pygerythrus_0,36.789994,-1.400323
Chlorocebus_pygerythrus_0,25.148131,-17.833437
Chlorocebus_pygerythrus_0,25.944434,-17.995956
Chlorocebus_pygerythrus_0,23.270683,-19.086985
Chlorocebus_pygerythrus_0,25.85058,-17.924906
Chlorocebus_pygerythrus_0,35.244583,-15.037379
Chlorocebus_pygerythrus_0,34.801588,-2.45697
Chlorocebus_pygerythrus_0,37.707577,0.665261
Chlorocebus_pygerythrus_0,25.766672,-33.325283
Chlorocebus_pygerythrus_0,39.739338,-3.986189
Chlorocebus_pygerythrus_0,25.736027,-33.491936
Chlorocebus_pygerythrus_0,23.8857,-33.973999
Chlorocebus_pygerythrus_0,21.905195,-18.434086
Chlorocebus_pygerythrus_0,29.678379,-0.531518
Chlorocebus_pygerythrus_0,37.266877,-2.704185
Chlorocebus_pygerythrus_0,23.886166,-33.970306
Chlorocebus_pygerythrus_0,25.853088,-17.925122
Chlorocebus_pygerythrus_0,25.467326,-32.155573
Chlorocebus_pygerythrus_0,25.847507,-17.924868
Chlorocebus_pygerythrus_0,35.017612,1.013642
Chlorocebus_pygerythrus_0,22.372792,-18.963093
Chlorocebus_pygerythrus_0,40.0922,-1.7329
Chlorocebus_pygerythrus_0,40.0026,-1.5058
Chlorocebus_pygerythrus_0,39.4752,-1.5679
Chlorocebus_pygerythrus_0,33.784767,-13.968957
Chlorocebus_pygerythrus_0,31.636906,-24.981804
Chlorocebus_pygerythrus_0,30.8,-29.8
Chlorocebus_pygerythrus_0,36.91212,0.331029
Chlorocebus_pygerythrus_0,32.463708,0.051184
Chlorocebus_pygerythrus_0,32.4815,-28.2647
Chlorocebus_pygerythrus_0,36.398619,-0.772314
Chlorocebus_pygerythrus_0,25.798516,-17.867015
Chlorocebus_pygerythrus_0,25.789762,-17.855169
Chlorocebus_pygerythrus_0,36.798487,-1.349305
Chlorocebus_pygerythrus_0,30.041006,-0.28471
Chlorocebus_pygerythrus_0,30.969772,-0.634447
Chlorocebus_pygerythrus_0,31.764016,-24.591564
Chlorocebus_pygerythrus_0,30.888152,-24.876347
Chlorocebus_pygerythrus_0,31.017712,-24.433868
Chlorocebus_pygerythrus_0,32.481917,0.070406
Chlorocebus_pygerythrus_0,35.017027,-1.542031
Chlorocebus_pygerythrus_0,32.081412,-28.788292
Chlorocebus_pygerythrus_0,31.767583,-28.958539
Chlorocebus_pygerythrus_0,25.038122,-17.862526
Chlorocebus_pygerythrus_0,32.684627,-18.952199
Chlorocebus_pygerythrus_0,36.986012,-3.007488
Chlorocebus_pygerythrus_0,36.989325,-3.007893
Chlorocebus_pygerythrus_0,34.825357,-2.48691
Chlorocebus_pygerythrus_0,35.524575,-3.229145
Chlorocebus_pygerythrus_0,39.112735,-6.77424
Chlorocebus_pygerythrus_0,34.495901,-18.816295
Chlorocebus_pygerythrus_0,35.11999,-14.32193
Chlorocebus_pygerythrus_0,36.87888,-3.384413
Chlorocebus_pygerythrus_0,30.834653,-17.919196
Chlorocebus_pygerythrus_0,23.482051,-18.346341
Chlorocebus_pygerythrus_0,38.76142,-6.028685
Chlorocebus_pygerythrus_0,36.838738,-3.37033
Chlorocebus_pygerythrus_0,35.892334,-18.496605
Chlorocebus_pygerythrus_0,35.734768,-3.656638
Chlorocebus_pygerythrus_0,35.864868,-3.949201
Chlorocebus_pygerythrus_0,31.985599,-26.155607
Chlorocebus_pygerythrus_0,45.299126,2.044749
Chlorocebus_pygerythrus_0,31.037728,-22.42419
Chlorocebus_pygerythrus_0,38.203077,-7.751057
Chlorocebus_pygerythrus_0,25.146672,-17.805682
Chlorocebus_pygerythrus_0,31.791596,-13.099033
Chlorocebus_pygerythrus_0,31.791703,-13.098885
Chlorocebus_pygerythrus_0,31.785386,-13.090455
Chlorocebus_pygerythrus_0,31.720856,-13.165185
Chlorocebus_pygerythrus_0,31.78726,-13.079585
Chlorocebus_pygerythrus_0,31.720648,-13.126456
Chlorocebus_pygerythrus_0,36.800902,-1.277439
Chlorocebus_pygerythrus_0,31.711185,-25.307005
Chlorocebus_pygerythrus_0,31.668457,-24.017848
Chlorocebus_pygerythrus_0,31.262046,-22.994066
Chlorocebus_pygerythrus_0,31.786919,-13.092097
Chlorocebus_pygerythrus_0,26.969946,-18.678661
Chlorocebus_pygerythrus_0,22.378131,-32.263163
Chlorocebus_pygerythrus_0,31.784434,-13.081425
Chlorocebus_pygerythrus_0,31.791246,-13.09886
Chlorocebus_pygerythrus_0,36.903208,0.026106
Chlorocebus_pygerythrus_0,36.964269,0.025012
Chlorocebus_pygerythrus_0,34.351348,-18.899925
Chlorocebus_pygerythrus_0,29.09523,-22.214543
Chlorocebus_pygerythrus_0,35.57491,-1.451239
Chlorocebus_pygerythrus_0,36.12,-0.368611
Chlorocebus_pygerythrus_0,39.586189,-4.292363
Chlorocebus_pygerythrus_0,38.082236,0.780471
Chlorocebus_pygerythrus_0,30.807037,-24.588339
Chlorocebus_pygerythrus_0,31.617205,-25.162979
Chlorocebus_pygerythrus_0,31.914276,-21.2877
Chlorocebus_pygerythrus_0,38.2081,-0.0936
Chlorocebus_pygerythrus_0,36.792443,-3.32424
Chlorocebus_pygerythrus_0,35.092778,-1.476982
Chlorocebus_pygerythrus_0,30.749032,-1.882522
Chlorocebus_pygerythrus_0,31.009792,-0.521897
Chlorocebus_pygerythrus_0,37.659785,-6.848002
Chlorocebus_pygerythrus_0,32.265389,-11.911424
Chlorocebus_pygerythrus_0,40.1386,-1.9349
Chlorocebus_pygerythrus_0,38.19,-0.0881
Chlorocebus_pygerythrus_0,38.0231,-0.0588
Chlorocebus_pygerythrus_0,40.5292,-2.5266
Chlorocebus_pygerythrus_0,36.392045,-0.811188
Chlorocebus_pygerythrus_0,36.398992,-0.802747
Chlorocebus_pygerythrus_0,36.398872,-0.802842
Chlorocebus_pygerythrus_0,36.399017,-0.802817
Chlorocebus_pygerythrus_0,39.608804,-5.238232
Chlorocebus_pygerythrus_0,36.411344,-0.769642
Chlorocebus_pygerythrus_0,38.419681,-3.419656
Chlorocebus_pygerythrus_0,35.54989,-3.157506
Chlorocebus_pygerythrus_0,30.716702,-1.905905
Chlorocebus_pygerythrus_0,32.596863,0.280212
Chlorocebus_pygerythrus_0,38.41672,-2.182872
Chlorocebus_pygerythrus_0,31.951865,-28.21983
Chlorocebus_pygerythrus_0,29.203483,-22.188597
Chlorocebus_pygerythrus_0,28.518369,-20.545964
Chlorocebus_pygerythrus_0,31.006421,-29.846827
Chlorocebus_pygerythrus_0,31.539909,-24.024548
Chlorocebus_pygerythrus_0,36.322727,-0.890004
Chlorocebus_pygerythrus_0,36.30621,-0.885566
Chlorocebus_pygerythrus_0,36.317496,-0.895521
Chlorocebus_pygerythrus_0,30.753492,-17.899258
Chlorocebus_pygerythrus_0,31.914134,-21.288657
Chlorocebus_pygerythrus_0,36.39307,-0.808842
Chlorocebus_pygerythrus_0,36.718832,-1.356898
Chlorocebus_pygerythrus_0,31.094012,-24.076895
Chlorocebus_pygerythrus_0,32.678777,-27.540968
Chlorocebus_pygerythrus_0,28.9925,-2.547222
Chlorocebus_pygerythrus_0,37.714845,-2.212862
Chlorocebus_pygerythrus_0,38.774143,-3.661272
Chlorocebus_pygerythrus_0,38.135337,-7.686318
Chlorocebus_pygerythrus_0,36.348267,-0.753915
Chlorocebus_pygerythrus_0,30.809006,-17.914797
Chlorocebus_pygerythrus_0,25.465021,-32.234294
Chlorocebus_pygerythrus_0,25.460386,-32.224274
Chlorocebus_pygerythrus_0,36.777227,-1.337213
Chlorocebus_pygerythrus_0,30.505452,-17.826534
Chlorocebus_pygerythrus_0,30.507584,-17.817784
Chlorocebus_pygerythrus_0,36.069373,-4.016433
Chlorocebus_pygerythrus_0,36.644145,-3.375948
Chlorocebus_pygerythrus_0,23.851318,-19.316328
Chlorocebus_pygerythrus_0,25.046082,-17.832375
Chlorocebus_pygerythrus_0,31.170392,-26.398903
Chlorocebus_pygerythrus_0,39.062018,-5.195827
Chlorocebus_pygerythrus_0,39.602409,-4.245608
Chlorocebus_pygerythrus_0,35.164318,-2.000822
Chlorocebus_pygerythrus_0,34.349613,-18.980325
Chlorocebus_pygerythrus_0,38.798784,-3.363831
Chlorocebus_pygerythrus_0,37.260767,-2.652016
Chlorocebus_pygerythrus_0,35.51613,-3.223453
Chlorocebus_pygerythrus_0,35.515707,-3.220778
Chlorocebus_pygerythrus_0,35.515942,-3.220918
Chlorocebus_pygerythrus_0,34.536667,-7.945282
Chlorocebus_pygerythrus_0,36.135133,-4.082888
Chlorocebus_pygerythrus_0,35.516458,-3.2219
Chlorocebus_pygerythrus_0,34.575013,-7.922692
Chlorocebus_pygerythrus_0,35.519018,-3.223808
Chlorocebus_pygerythrus_0,29.600975,-4.911077
Chlorocebus_pygerythrus_0,25.847328,-17.922025
Chlorocebus_pygerythrus_0,38.090273,-7.656272
Chlorocebus_pygerythrus_0,35.293625,-14.849653
Chlorocebus_pygerythrus_0,35.29407,-14.850172
Chlorocebus_pygerythrus_0,35.296628,-14.854761
Chlorocebus_pygerythrus_0,37.641254,-7.509705
Chlorocebus_pygerythrus_0,38.085823,-7.672205
Chlorocebus_pygerythrus_0,23.295801,-17.984121
Chlorocebus_pygerythrus_0,35.748138,-3.565506
Chlorocebus_pygerythrus_0,36.044769,-4.077973
Chlorocebus_pygerythrus_0,34.747009,-2.619326
Chlorocebus_pygerythrus_0,31.059169,-22.712211
Chlorocebus_pygerythrus_0,27.494396,-24.490555
